day,month_year,num0,num1,num2,num3,num4,num5,num6,num7,num8,num9,num10,num11,num12,num13,num14,num15,num16,num17,num18,num19
,2018-11-23,2,18,35,43,44,46,48,,,,,,,,,,,,,
,2018-11-23,6,7,12,23,37,45,48,,,,,,,,,,,,,
,2018-11-23,3,7,18,24,27,28,42,,,,,,,,,,,,,
,2018-11-23,3,6,22,25,26,39,43,,,,,,,,,,,,,
,2018-11-23,5,8,20,24,45,46,49,,,,,,,,,,,,,
,2018-11-23,32,34,35,40,41,44,48,,,,,,,,,,,,,
,2018-11-23,12,14,17,18,25,33,37,,,,,,,,,,,,,
,2018-11-23,3,13,18,30,41,45,49,,,,,,,,,,,,,
,2018-11-23,9,21,31,33,37,39,40,,,,,,,,,,,,,
,2018-11-23,1,5,16,17,19,44,49,,,,,,,,,,,,,
,2018-11-23,1,10,16,18,29,34,48,,,,,,,,,,,,,
,2018-11-23,11,25,27,33,37,41,47,,,,,,,,,,,,,
,2018-11-23,5,6,15,18,21,32,34,,,,,,,,,,,,,
,2018-11-23,12,21,24,26,28,34,42,,,,,,,,,,,,,
,2018-11-30,5,8,15,20,25,26,47,22,,,,,,,,,,,,
,2018-11-30,4,8,11,13,21,27,42,,,,,,,,,,,,,
,2018-11-30,6,9,21,27,37,44,47,,,,,,,,,,,,,
,2018-11-30,7,14,21,30,34,37,38,,,,,,,,,,,,,
,2018-11-30,16,25,37,39,40,47,48,,,,,,,,,,,,,
,2018-11-30,4,5,14,30,33,44,45,,,,,,,,,,,,,
,2018-11-30,6,11,16,32,36,38,45,,,,,,,,,,,,,
,2018-11-30,17,19,22,26,39,43,44,,,,,,,,,,,,,
,2018-11-30,13,24,28,38,42,43,48,,,,,,,,,,,,,
,2018-11-30,7,9,10,14,22,24,39,,,,,,,,,,,,,
,2018-11-30,3,8,10,21,37,41,49,,,,,,,,,,,,,
,2018-11-30,15,17,20,32,37,48,49,,,,,,,,,,,,,
,2018-11-30,6,7,14,22,34,38,45,,,,,,,,,,,,,
,2018-11-30,25,34,36,38,40,47,49,,,,,,,,,,,,,
,2018-11-30,5,8,10,18,21,43,49,,,,,,,,,,,,,
,2018-11-30,2,12,30,32,45,47,48,,,,,,,,,,,,,
,2018-11-30,10,12,13,23,24,31,47,,,,,,,,,,,,,
,2018-11-30,2,9,12,25,28,30,36,,,,,,,,,,,,,
,2018-11-30,5,8,11,24,33,34,41,,,,,,,,,,,,,
,2018-11-30,1,4,6,17,18,28,33,,,,,,,,,,,,,
,2018-11-30,2,10,20,21,23,43,47,,,,,,,,,,,,,
,2018-11-30,1,5,15,17,19,46,49,,,,,,,,,,,,,
,2018-11-30,1,17,20,23,32,35,48,,,,,,,,,,,,,
,2018-11-30,3,7,13,19,23,36,43,,,,,,,,,,,,,
,2018-11-30,8,12,27,30,31,48,49,,,,,,,,,,,,,
,2018-11-30,6,7,10,15,38,41,43,,,,,,,,,,,,,
,2018-11-30,4,5,10,12,15,21,23,,,,,,,,,,,,,
,2018-11-30,11,15,21,30,33,35,49,,,,,,,,,,,,,
,2018-11-30,11,16,23,27,28,36,45,,,,,,,,,,,,,
,2018-11-30,4,11,22,33,35,42,44,,,,,,,,,,,,,
,2018-11-30,2,6,30,35,37,38,39,,,,,,,,,,,,,
,2018-11-30,2,11,30,33,34,35,36,,,,,,,,,,,,,
,2018-11-30,22,35,38,41,42,43,44,,,,,,,,,,,,,
,2018-11-30,1,14,15,20,39,40,41,,,,,,,,,,,,,
,2018-11-30,1,12,30,36,37,41,45,,,,,,,,,,,,,
,2018-11-30,3,7,20,23,28,45,49,,,,,,,,,,,,,
,2018-12-07,2,9,15,23,26,30,41,13,,,,,,,,,,,,
,2018-12-07,8,13,16,22,23,28,29,,,,,,,,,,,,,
,2018-12-07,10,11,20,24,26,30,32,,,,,,,,,,,,,
,2018-12-07,1,5,30,40,41,44,49,,,,,,,,,,,,,
,2018-12-07,11,33,34,40,43,44,45,,,,,,,,,,,,,
,2018-12-07,4,9,16,18,20,21,22,,,,,,,,,,,,,
,2018-12-07,19,22,28,31,32,40,47,,,,,,,,,,,,,
,2018-12-07,4,5,29,32,38,40,45,,,,,,,,,,,,,
,2018-12-07,11,23,24,25,26,33,42,,,,,,,,,,,,,
,2018-12-07,6,26,27,29,31,36,46,,,,,,,,,,,,,
,2018-12-07,7,8,32,33,39,43,45,,,,,,,,,,,,,
,2018-12-07,11,12,22,39,41,43,45,,,,,,,,,,,,,
,2018-12-07,19,21,28,34,37,43,44,,,,,,,,,,,,,
,2018-12-07,2,3,13,36,44,46,48,,,,,,,,,,,,,
,2018-12-07,6,25,27,40,44,45,49,,,,,,,,,,,,,
,2018-12-07,3,6,15,29,36,40,42,,,,,,,,,,,,,
,2018-12-07,21,26,28,29,38,46,47,,,,,,,,,,,,,
,2018-12-07,4,8,17,24,32,37,45,,,,,,,,,,,,,
,2018-12-07,16,17,24,30,36,37,44,,,,,,,,,,,,,
,2018-12-07,12,15,33,34,40,42,48,,,,,,,,,,,,,
,2018-12-07,8,9,12,14,19,25,39,,,,,,,,,,,,,
,2018-12-07,17,18,19,34,36,38,39,,,,,,,,,,,,,
,2018-12-07,7,8,18,38,43,46,47,,,,,,,,,,,,,
,2018-12-07,21,35,36,39,41,46,47,,,,,,,,,,,,,
,2018-12-07,7,12,29,33,36,39,49,,,,,,,,,,,,,
,2018-12-07,8,9,13,18,21,22,34,,,,,,,,,,,,,
,2018-12-07,2,5,8,11,16,25,31,,,,,,,,,,,,,
,2018-12-07,6,8,14,30,34,39,40,,,,,,,,,,,,,
,2018-12-07,8,13,21,31,41,44,48,,,,,,,,,,,,,
,2018-12-07,2,3,18,23,29,32,41,,,,,,,,,,,,,
,2018-12-07,2,16,20,26,30,31,49,,,,,,,,,,,,,
,2018-12-07,3,19,29,36,43,44,49,,,,,,,,,,,,,
,2018-12-07,19,24,25,26,27,36,43,,,,,,,,,,,,,
,2018-12-07,8,9,13,28,31,39,49,,,,,,,,,,,,,
,2018-12-07,9,21,23,26,39,42,49,,,,,,,,,,,,,
,2018-12-07,2,9,14,21,23,33,42,,,,,,,,,,,,,
,2018-12-07,1,13,21,24,26,29,46,,,,,,,,,,,,,
,2018-12-07,4,18,19,33,34,40,45,,,,,,,,,,,,,
,2018-12-07,7,8,10,20,35,38,48,,,,,,,,,,,,,
,2018-12-07,6,17,18,28,31,41,45,,,,,,,,,,,,,
,2018-12-07,4,15,25,28,32,36,49,,,,,,,,,,,,,
,2018-12-07,3,4,11,28,42,44,45,,,,,,,,,,,,,
,2018-12-07,8,9,25,29,37,40,45,,,,,,,,,,,,,
,2018-12-14,6,7,11,21,23,27,41,49,,,,,,,,,,,,
,2018-12-14,1,9,24,32,35,40,48,,,,,,,,,,,,,
,2018-12-14,2,8,12,25,27,40,45,,,,,,,,,,,,,
,2018-12-14,7,16,19,30,31,44,48,,,,,,,,,,,,,
,2018-12-14,13,18,21,24,30,45,46,,,,,,,,,,,,,
,2018-12-14,8,10,13,19,24,37,42,,,,,,,,,,,,,
,2018-12-14,3,10,15,23,24,26,29,,,,,,,,,,,,,
,2018-12-14,4,9,31,36,39,43,44,,,,,,,,,,,,,
,2018-12-14,4,18,21,40,43,44,47,,,,,,,,,,,,,
,2018-12-14,4,5,8,19,21,31,33,,,,,,,,,,,,,
,2018-12-14,3,5,9,14,33,34,41,,,,,,,,,,,,,
,2018-12-14,15,19,21,33,43,45,49,,,,,,,,,,,,,
,2018-12-14,2,11,19,28,29,32,44,,,,,,,,,,,,,
,2018-12-14,2,15,30,33,34,41,45,,,,,,,,,,,,,
,2018-12-14,3,14,29,30,35,37,48,,,,,,,,,,,,,
,2018-12-14,9,10,16,29,30,33,37,,,,,,,,,,,,,
,2018-12-14,10,16,22,26,39,40,45,,,,,,,,,,,,,
,2018-12-14,9,11,13,14,32,37,38,,,,,,,,,,,,,
,2018-12-14,27,28,30,34,40,43,44,,,,,,,,,,,,,
,2018-12-14,9,16,25,29,38,43,47,,,,,,,,,,,,,
,2018-12-14,2,4,10,32,41,46,49,,,,,,,,,,,,,
,2018-12-14,13,15,25,31,45,46,47,,,,,,,,,,,,,
,2018-12-14,9,26,34,36,40,47,48,,,,,,,,,,,,,
,2018-12-14,1,4,7,10,13,22,48,,,,,,,,,,,,,
,2018-12-14,1,3,15,27,33,36,39,,,,,,,,,,,,,
,2018-12-14,2,4,5,8,33,47,48,,,,,,,,,,,,,
,2018-12-14,4,7,25,29,30,38,44,,,,,,,,,,,,,
,2018-12-14,2,12,21,31,34,35,46,,,,,,,,,,,,,
,2018-12-14,3,4,5,7,19,22,28,,,,,,,,,,,,,
,2018-12-14,4,11,23,27,35,40,42,,,,,,,,,,,,,
,2018-12-14,22,24,29,33,40,41,46,,,,,,,,,,,,,
,2018-12-14,6,16,18,20,33,36,43,,,,,,,,,,,,,
,2018-12-14,15,17,31,34,38,44,46,,,,,,,,,,,,,
,2018-12-14,2,4,11,21,30,33,40,,,,,,,,,,,,,
,2018-12-14,3,5,17,18,19,34,47,,,,,,,,,,,,,
,2018-12-14,8,20,35,37,40,45,48,,,,,,,,,,,,,
,2018-12-14,5,22,24,31,36,40,43,,,,,,,,,,,,,
,2018-12-14,7,24,26,38,40,44,48,,,,,,,,,,,,,
,2018-12-14,6,25,35,37,39,43,45,,,,,,,,,,,,,
,2018-12-14,5,12,19,22,39,43,45,,,,,,,,,,,,,
,2018-12-14,3,4,21,29,30,34,47,,,,,,,,,,,,,
,2018-12-14,1,2,15,27,33,35,44,,,,,,,,,,,,,
,2018-12-14,8,21,22,25,34,46,49,,,,,,,,,,,,,
,2018-12-14,11,18,20,25,30,33,43,,,,,,,,,,,,,
,2018-12-14,4,13,14,16,23,24,40,,,,,,,,,,,,,
,2018-12-14,4,6,13,27,31,36,41,,,,,,,,,,,,,
,2018-12-14,3,4,10,18,20,39,46,,,,,,,,,,,,,
,2018-12-21,7,21,23,25,31,34,45,37,,,,,,,,,,,,
,2018-12-21,19,24,30,33,34,44,47,,,,,,,,,,,,,
,2018-12-21,6,27,32,40,42,44,45,,,,,,,,,,,,,
,2018-12-21,9,14,25,35,38,42,47,,,,,,,,,,,,,
,2018-12-21,9,20,32,33,40,41,42,,,,,,,,,,,,,
,2018-12-21,6,11,21,28,29,36,44,,,,,,,,,,,,,
,2018-12-21,12,14,15,18,20,37,43,,,,,,,,,,,,,
,2018-12-21,2,11,14,34,43,47,48,,,,,,,,,,,,,
,2018-12-21,5,9,19,24,29,31,42,,,,,,,,,,,,,
,2018-12-21,11,12,23,30,31,36,44,,,,,,,,,,,,,
,2018-12-21,15,19,24,30,31,44,46,,,,,,,,,,,,,
,2018-12-21,5,18,19,20,32,36,48,,,,,,,,,,,,,
,2018-12-21,10,12,14,19,28,44,47,,,,,,,,,,,,,
,2018-12-21,12,18,22,25,27,37,41,,,,,,,,,,,,,
,2018-12-21,1,3,18,21,30,32,42,,,,,,,,,,,,,
,2018-12-21,25,27,34,35,37,39,44,,,,,,,,,,,,,
,2018-12-21,19,20,32,33,38,40,41,,,,,,,,,,,,,
,2018-12-21,14,18,20,37,38,39,43,,,,,,,,,,,,,
,2018-12-21,14,15,16,22,23,36,40,,,,,,,,,,,,,
,2018-12-21,20,23,24,30,37,38,43,,,,,,,,,,,,,
,2018-12-21,1,3,12,16,20,29,30,,,,,,,,,,,,,
,2018-12-21,2,7,12,14,18,25,49,,,,,,,,,,,,,
,2018-12-21,22,23,25,28,35,38,40,,,,,,,,,,,,,
,2018-12-21,2,11,13,14,29,44,46,,,,,,,,,,,,,
,2018-12-21,4,6,7,27,43,47,49,,,,,,,,,,,,,
,2018-12-21,5,15,23,27,31,37,47,,,,,,,,,,,,,
,2018-12-21,6,10,12,25,31,38,47,,,,,,,,,,,,,
,2018-12-21,1,3,5,19,23,35,45,,,,,,,,,,,,,
,2018-12-21,11,22,25,27,37,41,47,,,,,,,,,,,,,
,2018-12-21,5,10,20,24,26,30,40,,,,,,,,,,,,,
,2018-12-21,3,13,22,32,41,47,48,,,,,,,,,,,,,
,2018-12-21,2,6,10,29,30,38,40,,,,,,,,,,,,,
,2018-12-21,8,9,11,22,24,42,48,,,,,,,,,,,,,
,2018-12-21,3,7,24,31,37,41,44,,,,,,,,,,,,,
,2018-12-21,2,4,18,26,28,32,43,,,,,,,,,,,,,
,2018-12-21,2,10,25,26,27,30,37,,,,,,,,,,,,,
,2018-12-21,11,20,36,37,39,40,47,,,,,,,,,,,,,
,2018-12-21,4,5,11,19,21,29,36,,,,,,,,,,,,,
,2018-12-21,2,6,9,10,15,19,30,,,,,,,,,,,,,
,2018-12-21,1,4,7,9,11,14,37,,,,,,,,,,,,,
,2018-12-21,4,6,9,19,23,31,41,,,,,,,,,,,,,
,2018-12-21,1,7,10,22,28,32,38,,,,,,,,,,,,,
,2018-12-21,4,9,10,12,15,32,49,,,,,,,,,,,,,
,2018-12-21,16,18,19,24,26,34,35,,,,,,,,,,,,,
,2018-12-21,7,11,13,20,25,28,37,,,,,,,,,,,,,
,2018-12-21,9,10,14,27,28,29,42,,,,,,,,,,,,,
,2018-12-21,5,11,15,16,26,34,40,,,,,,,,,,,,,
,2018-12-21,1,4,22,33,35,46,47,,,,,,,,,,,,,
,2018-12-21,1,2,4,7,9,25,42,,,,,,,,,,,,,
,2018-12-28,5,13,14,16,17,29,49,18,,,,,,,,,,,,
,2019-01-04,7,22,25,26,35,41,45,3,,,,,,,,,,,,
,2019-01-11,8,15,21,28,29,30,39,23,,,,,,,,,,,,
,2019-01-18,3,19,22,30,32,37,40,20,,,,,,,,,,,,
,2019-01-25,6,12,20,24,40,42,47,44,,,,,,,,,,,,
,2019-02-01,2,6,13,19,21,32,40,12,,,,,,,,,,,,
,2019-02-08,18,23,31,32,36,38,43,27,,,,,,,,,,,,
,2019-02-15,1,2,32,37,38,39,45,16,,,,,,,,,,,,
,2019-02-22,6,31,33,34,43,44,46,22,,,,,,,,,,,,
,2019-03-01,2,23,24,29,40,48,49,18,,,,,,,,,,,,
,2019-03-08,2,9,16,17,21,22,32,38,,,,,,,,,,,,
,2019-03-15,6,11,25,31,36,41,49,47,,,,,,,,,,,,
,2019-03-22,1,3,20,21,27,28,44,43,,,,,,,,,,,,
,2019-03-29,10,12,19,22,25,32,42,39,,,,,,,,,,,,
,2019-03-29,5,8,21,23,36,47,48,,,,,,,,,,,,,
,2019-03-29,11,20,27,31,36,37,47,,,,,,,,,,,,,
,2019-04-05,1,2,16,21,23,25,28,48,,,,,,,,,,,,
,2019-04-05,2,4,12,23,27,41,43,,,,,,,,,,,,,
,2019-04-05,2,10,16,19,36,37,41,,,,,,,,,,,,,
,2019-04-05,2,10,30,34,40,46,48,,,,,,,,,,,,,
,2019-04-05,6,10,24,39,42,46,49,,,,,,,,,,,,,
,2019-04-05,7,11,16,21,30,45,46,,,,,,,,,,,,,
,2019-04-05,9,13,14,16,21,28,29,,,,,,,,,,,,,
,2019-04-05,11,16,25,28,29,39,43,,,,,,,,,,,,,
,2019-04-05,19,26,28,31,32,36,47,,,,,,,,,,,,,
,2019-04-12,2,20,21,30,31,39,45,18,,,,,,,,,,,,
,2019-04-19,2,16,21,33,39,42,47,1,,,,,,,,,,,,
,2019-04-26,9,17,21,23,36,41,48,12,,,,,,,,,,,,
,2019-05-03,2,3,5,12,21,22,37,19,,,,,,,,,,,,
,2019-05-03,1,19,20,22,34,39,47,,,,,,,,,,,,,
,2019-05-03,1,29,31,32,35,38,48,,,,,,,,,,,,,
,2019-05-10,16,17,31,34,36,39,41,10,,,,,,,,,,,,
,2019-05-14,9,24,27,33,40,44,48,41,,,,,,,,,,,,
,2019-05-17,4,21,23,39,40,42,50,17,,,,,,,,,,,,
,2019-05-21,2,3,8,18,31,39,50,33,,,,,,,,,,,,
,2019-05-24,9,11,15,19,20,35,41,28,,,,,,,,,,,,
,2019-05-28,4,9,10,26,27,29,37,14,,,,,,,,,,,,
,2019-05-31,6,29,34,39,42,47,50,22,,,,,,,,,,,,
,2019-05-31,2,20,26,37,40,42,49,,,,,,,,,,,,,
,2019-05-31,3,22,23,24,25,30,44,,,,,,,,,,,,,
,2019-06-04,7,19,22,28,34,41,42,12,,,,,,,,,,,,
,2019-06-04,2,8,14,16,20,30,44,,,,,,,,,,,,,
,2019-06-04,3,16,22,28,41,44,48,,,,,,,,,,,,,
,2019-06-04,4,9,16,33,35,40,42,,,,,,,,,,,,,
,2019-06-04,5,9,10,12,43,44,46,,,,,,,,,,,,,
,2019-06-07,4,8,13,23,25,33,39,17,,,,,,,,,,,,
,2019-06-07,1,5,6,37,45,46,47,,,,,,,,,,,,,
,2019-06-07,1,7,21,23,35,44,49,,,,,,,,,,,,,
,2019-06-07,1,22,26,38,39,41,46,,,,,,,,,,,,,
,2019-06-07,5,8,10,16,23,29,41,,,,,,,,,,,,,
,2019-06-07,7,11,15,19,22,23,33,,,,,,,,,,,,,
,2019-06-07,12,19,25,28,32,34,35,,,,,,,,,,,,,
,2019-06-11,18,23,28,32,34,44,50,29,,,,,,,,,,,,
,2019-06-11,1,2,21,30,31,46,48,,,,,,,,,,,,,
,2019-06-11,2,4,12,21,28,34,39,,,,,,,,,,,,,
,2019-06-11,2,8,15,26,28,33,50,,,,,,,,,,,,,
,2019-06-11,3,6,9,10,18,25,32,,,,,,,,,,,,,
,2019-06-11,4,7,14,19,31,37,50,,,,,,,,,,,,,
,2019-06-11,4,10,14,23,38,49,50,,,,,,,,,,,,,
,2019-06-11,5,8,24,25,32,35,43,,,,,,,,,,,,,
,2019-06-11,5,16,23,26,39,48,49,,,,,,,,,,,,,
,2019-06-11,8,12,16,23,33,37,46,,,,,,,,,,,,,
,2019-06-11,10,20,35,39,44,46,50,,,,,,,,,,,,,
,2019-06-14,4,11,20,22,37,44,49,13,,,,,,,,,,,,
,2019-06-18,1,6,13,15,38,42,49,48,,,,,,,,,,,,
,2019-06-21,11,16,17,20,42,44,50,31,,,,,,,,,,,,
,2019-06-25,2,14,15,23,27,44,45,8,,,,,,,,,,,,
,2019-06-28,7,11,36,37,38,43,46,26,,,,,,,,,,,,
,2019-07-02,6,14,26,31,34,36,45,25,,,,,,,,,,,,
,2019-07-05,1,4,8,28,32,36,43,40,,,,,,,,,,,,
,2019-07-09,10,13,31,32,36,40,41,17,,,,,,,,,,,,
,2019-07-12,3,13,19,25,28,30,37,1,,,,,,,,,,,,
,2019-07-16,11,14,17,21,23,26,36,19,,,,,,,,,,,,
,2019-07-19,1,15,21,29,30,31,33,5,,,,,,,,,,,,
,2019-07-19,1,5,15,22,24,33,39,,,,,,,,,,,,,
,2019-07-19,5,13,14,18,24,35,45,,,,,,,,,,,,,
,2019-07-23,4,8,11,16,28,29,44,43,,,,,,,,,,,,
,2019-07-23,1,3,5,12,29,30,41,,,,,,,,,,,,,
,2019-07-23,1,7,11,24,33,38,48,,,,,,,,,,,,,
,2019-07-23,6,9,18,36,40,42,45,,,,,,,,,,,,,
,2019-07-23,11,13,20,22,40,46,49,,,,,,,,,,,,,
,2019-07-26,11,15,17,20,24,25,50,30,,,,,,,,,,,,
,2019-07-26,3,4,7,12,39,40,43,,,,,,,,,,,,,
,2019-07-26,5,6,14,28,39,41,50,,,,,,,,,,,,,
,2019-07-26,6,9,15,30,39,41,50,,,,,,,,,,,,,
,2019-07-26,8,9,11,18,33,41,46,,,,,,,,,,,,,
,2019-07-26,10,21,22,27,29,40,50,,,,,,,,,,,,,
,2019-07-26,18,22,26,29,31,41,48,,,,,,,,,,,,,
,2019-07-30,4,6,10,15,24,40,43,3,,,,,,,,,,,,
,2019-08-02,11,20,23,24,26,41,44,38,,,,,,,,,,,,
,2019-08-06,19,22,28,30,36,38,39,25,,,,,,,,,,,,
,2019-08-09,10,25,31,34,36,39,45,9,,,,,,,,,,,,
,2019-08-13,1,5,38,39,42,47,49,15,,,,,,,,,,,,
,2019-08-16,22,24,25,26,29,32,46,20,,,,,,,,,,,,
,2019-08-20,9,17,23,37,44,46,48,4,,,,,,,,,,,,
,2019-08-23,5,6,8,15,22,46,47,31,,,,,,,,,,,,
,2019-08-27,5,7,19,28,32,35,44,46,,,,,,,,,,,,
,2019-08-30,5,9,33,36,39,41,44,27,,,,,,,,,,,,
,2019-08-30,4,15,17,25,39,46,49,,,,,,,,,,,,,
,2019-08-30,6,14,16,32,37,41,47,,,,,,,,,,,,,
,2019-09-03,6,8,11,13,28,42,48,27,,,,,,,,,,,,
,2019-09-06,4,5,24,25,43,44,50,41,,,,,,,,,,,,
,2019-09-10,1,15,16,20,27,38,50,9,,,,,,,,,,,,
,2019-09-13,4,16,21,32,44,45,50,26,,,,,,,,,,,,
,2019-09-17,2,4,17,39,40,43,46,44,,,,,,,,,,,,
,2019-09-20,9,15,26,36,39,41,47,37,,,,,,,,,,,,
,2019-09-24,3,22,26,32,38,42,43,8,,,,,,,,,,,,
,2019-09-24,8,10,12,13,34,38,43,,,,,,,,,,,,,
,2019-09-24,15,16,17,23,25,31,36,,,,,,,,,,,,,
,2019-09-27,3,9,25,26,28,34,38,36,,,,,,,,,,,,
,2019-09-27,4,9,11,18,20,23,31,,,,,,,,,,,,,
,2019-09-27,6,17,18,20,33,35,48,,,,,,,,,,,,,
,2019-09-27,9,17,21,27,28,34,42,,,,,,,,,,,,,
,2019-09-27,14,20,24,29,39,41,50,,,,,,,,,,,,,
,2019-10-01,1,15,19,31,40,41,43,49,,,,,,,,,,,,
,2019-10-01,1,2,18,26,31,33,41,,,,,,,,,,,,,
,2019-10-01,1,12,17,18,21,23,49,,,,,,,,,,,,,
,2019-10-01,5,7,17,31,41,46,49,,,,,,,,,,,,,
,2019-10-01,6,7,20,28,35,38,47,,,,,,,,,,,,,
,2019-10-01,7,18,32,34,39,44,46,,,,,,,,,,,,,
,2019-10-01,11,17,22,25,30,33,48,,,,,,,,,,,,,
,2019-10-04,20,31,35,36,39,42,44,23,,,,,,,,,,,,
,2019-10-04,1,13,17,21,27,33,48,,,,,,,,,,,,,
,2019-10-04,3,7,12,17,45,47,49,,,,,,,,,,,,,
,2019-10-04,3,11,12,30,34,41,45,,,,,,,,,,,,,
,2019-10-04,4,19,26,33,34,44,49,,,,,,,,,,,,,
,2019-10-04,7,16,18,34,35,39,46,,,,,,,,,,,,,
,2019-10-04,8,9,12,23,28,40,47,,,,,,,,,,,,,
,2019-10-04,8,17,18,21,26,37,40,,,,,,,,,,,,,
,2019-10-04,10,11,12,26,40,45,48,,,,,,,,,,,,,
,2019-10-08,18,24,31,38,44,46,50,40,,,,,,,,,,,,
,2019-10-11,1,3,11,13,19,22,46,31,,,,,,,,,,,,
,2019-10-15,17,18,22,27,29,31,34,8,,,,,,,,,,,,
,2019-10-18,3,21,29,37,40,43,44,38,,,,,,,,,,,,
,2019-10-22,1,4,6,9,25,31,43,10,,,,,,,,,,,,
,2019-10-25,6,11,16,18,23,26,40,45,,,,,,,,,,,,
,2019-10-29,10,17,18,22,23,25,34,37,,,,,,,,,,,,
,2019-11-01,10,20,24,25,32,39,46,15,,,,,,,,,,,,
,2019-11-05,5,7,15,18,35,37,45,47,,,,,,,,,,,,
,2019-11-08,3,5,10,18,26,33,46,49,,,,,,,,,,,,
,2019-11-12,1,14,16,22,32,39,45,31,,,,,,,,,,,,
,2019-11-15,15,16,33,36,38,43,49,4,,,,,,,,,,,,
,2019-11-19,5,13,23,25,27,32,44,3,,,,,,,,,,,,
,2019-11-22,5,9,23,29,30,31,37,34,,,,,,,,,,,,
,2019-11-26,13,14,18,22,42,44,47,12,,,,,,,,,,,,
,2019-11-26,1,4,5,8,24,26,46,,,,,,,,,,,,,
,2019-11-26,24,27,33,41,44,46,48,,,,,,,,,,,,,
,2019-11-29,3,8,14,15,24,33,48,4,,,,,,,,,,,,
,2019-12-03,2,10,20,30,32,35,50,21,,,,,,,,,,,,
,2019-12-06,9,11,17,19,35,36,43,28,,,,,,,,,,,,
,2019-12-10,7,11,19,30,42,43,50,44,,,,,,,,,,,,
,2019-12-13,2,12,14,15,26,34,39,48,,,,,,,,,,,,
,2019-12-17,19,20,23,29,35,40,47,31,,,,,,,,,,,,
,2019-12-20,14,23,28,29,30,33,48,9,,,,,,,,,,,,
,2019-12-20,1,4,28,32,36,44,46,,,,,,,,,,,,,
,2019-12-20,10,11,18,19,26,35,42,,,,,,,,,,,,,
,2019-12-24,1,6,12,13,19,23,38,37,,,,,,,,,,,,
,2019-12-24,1,9,18,29,30,37,39,,,,,,,,,,,,,
,2019-12-24,3,7,10,11,18,39,43,,,,,,,,,,,,,
,2019-12-24,4,8,15,16,18,31,42,,,,,,,,,,,,,
,2019-12-24,5,16,17,23,24,41,42,,,,,,,,,,,,,
,2019-12-27,13,27,34,36,38,45,50,18,,,,,,,,,,,,
,2019-12-27,4,12,26,27,32,45,46,,,,,,,,,,,,,
,2019-12-27,7,13,28,31,38,44,48,,,,,,,,,,,,,
,2019-12-27,8,16,17,34,39,43,46,,,,,,,,,,,,,
,2019-12-27,8,17,20,30,38,39,42,,,,,,,,,,,,,
,2019-12-27,11,22,23,24,28,35,49,,,,,,,,,,,,,
,2019-12-27,14,27,29,30,33,36,44,,,,,,,,,,,,,
,2019-12-31,3,4,11,19,30,39,40,25,,,,,,,,,,,,
,2019-12-31,1,11,17,18,23,28,49,,,,,,,,,,,,,
,2019-12-31,2,5,11,13,36,40,47,,,,,,,,,,,,,
,2019-12-31,2,6,18,22,35,36,39,,,,,,,,,,,,,
,2019-12-31,3,4,6,15,18,24,27,,,,,,,,,,,,,
,2019-12-31,6,7,21,33,46,48,49,,,,,,,,,,,,,
,2019-12-31,8,20,22,23,25,31,48,,,,,,,,,,,,,
,2019-12-31,9,17,35,40,45,46,50,,,,,,,,,,,,,
,2019-12-31,11,14,21,25,29,36,45,,,,,,,,,,,,,
,2019-12-31,11,37,38,43,44,48,49,,,,,,,,,,,,,
,2019-12-31,12,25,27,32,38,39,45,,,,,,,,,,,,,
,2019-12-31,19,25,26,27,30,32,36,,,,,,,,,,,,,
,2019-12-31,23,24,33,36,37,47,50,,,,,,,,,,,,,
,2020-01-03,8,18,20,24,31,37,39,34,,,,,,,,,,,,
,2020-01-03,1,3,8,9,15,31,36,,,,,,,,,,,,,
,2020-01-03,1,4,5,18,19,29,36,,,,,,,,,,,,,
,2020-01-03,1,4,9,12,13,19,44,,,,,,,,,,,,,
,2020-01-03,1,16,23,24,25,30,39,,,,,,,,,,,,,
,2020-01-03,1,16,23,30,32,37,48,,,,,,,,,,,,,
,2020-01-03,1,20,23,29,31,38,49,,,,,,,,,,,,,
,2020-01-03,2,7,21,34,42,44,46,,,,,,,,,,,,,
,2020-01-03,2,10,12,13,15,20,42,,,,,,,,,,,,,
,2020-01-03,2,10,18,23,29,36,48,,,,,,,,,,,,,
,2020-01-03,2,17,24,26,32,44,46,,,,,,,,,,,,,
,2020-01-03,2,19,22,35,36,43,44,,,,,,,,,,,,,
,2020-01-03,3,4,8,9,18,36,40,,,,,,,,,,,,,
,2020-01-03,3,5,26,33,41,46,50,,,,,,,,,,,,,
,2020-01-03,3,14,21,33,39,46,48,,,,,,,,,,,,,
,2020-01-03,3,15,16,22,29,39,49,,,,,,,,,,,,,
,2020-01-03,4,8,10,18,31,42,47,,,,,,,,,,,,,
,2020-01-03,4,10,16,20,23,40,46,,,,,,,,,,,,,
,2020-01-03,5,8,13,15,27,43,47,,,,,,,,,,,,,
,2020-01-03,6,7,9,10,22,31,46,,,,,,,,,,,,,
,2020-01-03,6,11,13,14,27,41,49,,,,,,,,,,,,,
,2020-01-03,7,17,28,39,44,46,48,,,,,,,,,,,,,
,2020-01-03,9,20,24,36,37,39,49,,,,,,,,,,,,,
,2020-01-03,9,27,28,34,37,43,45,,,,,,,,,,,,,
,2020-01-03,9,38,41,42,43,46,49,,,,,,,,,,,,,
